SERIALNO,HHNUM,PUMA,REGION,SPORDER,PWGTP,RAC1P,AGEP,PINCADJ,WORKER,SPORDER,PWGTP,AGEP,COW,ENG,RAC1P
2016000361664,51620,01324,1,2,14,1,34,0,0,2,14,34,3,b,1
2016000361692,51621,01200,1,1,4,1,54,51462.85,1,1,4,54,3,b,1
2016000361692,51621,01200,1,2,5,1,16,0,0,2,5,16,b,b,1
2016000361692,51621,01200,1,3,6,1,15,0,0,3,6,15,b,b,1
2016000361725,51622,01000,1,1,22,1,64,61755.42,0,1,22,64,b,b,1
2016000361725,51622,01000,1,2,21,1,65,216143.97,1,2,21,65,7,b,1
2016000361787,51623,01319,1,1,9,1,68,78223.532,0,1,9,68,b,b,1
2016000361928,51624,00500,1,1,16,1,56,14100.8209,1,1,16,56,1,b,1
2016000361928,51624,00500,1,2,11,1,61,0,0,2,11,61,b,b,1
2016000361928,51624,00500,1,3,24,1,38,0,0,3,24,38,1,b,1
2016000362249,51625,00200,1,1,19,1,31,46316.565,1,1,19,31,1,b,1
2016000362249,51625,00200,1,2,29,1,11,0,0,2,29,11,b,b,1
2016000362325,51626,01317,1,1,11,1,65,39008.8403,0,1,11,65,b,b,1
2016000362325,51626,01317,1,2,12,1,71,25628.4993,0,2,12,71,b,b,1
2016000362403,51627,01317,1,1,15,1,48,92633.13,1,1,15,48,3,b,1
2016000362403,51627,01317,1,2,12,1,45,0,0,2,12,45,1,b,1
2016000362403,51627,01317,1,3,16,1,9,0,0,3,16,9,b,b,1
2016000362403,51627,01317,1,4,16,1,8,0,0,4,16,8,b,b,1
2016000362724,51628,00500,1,1,92,1,49,31906.967,1,1,92,49,1,1,1
2016000362724,51628,00500,1,2,73,1,28,0,0,2,73,28,b,3,1
2016000362773,51629,00500,1,1,52,1,21,6179.659028,1,1,52,21,1,b,1
2016000362773,51629,00500,1,2,35,1,26,10292.57,1,2,35,26,1,b,1
2016000362788,51630,01200,1,1,20,1,66,155932.4355,0,1,20,66,6,b,1
2016000362788,51630,01200,1,2,24,1,66,155932.4355,0,2,24,66,4,b,1
2016000362895,51631,01303,1,1,23,1,47,128657.125,1,1,23,47,6,b,1
2016000362895,51631,01303,1,2,23,1,47,51462.85,1,2,23,47,1,b,1
2016000362895,51631,01303,1,3,23,1,17,5146.285,1,3,23,17,1,b,1
2016000362908,51632,00100,1,1,10,1,64,19555.883,0,1,10,64,1,b,1
2016000362908,51632,00100,1,2,11,1,56,26143.1278,1,2,11,56,1,b,1
2016000362924,51633,01320,1,1,9,1,33,67930.962,1,1,9,33,1,b,1
2016000362924,51633,01320,1,2,7,1,31,30877.71,1,2,7,31,6,1,1
2016000363048,51634,01314,1,1,4,1,73,144095.98,1,1,4,73,1,b,1
2016000363048,51634,01314,1,2,5,1,74,328332.983,1,2,5,74,7,b,1
2016000363057,51635,01314,1,1,12,1,65,3087.771,0,1,12,65,2,b,1
2016000363057,51635,01314,1,2,13,1,65,41170.28,1,2,13,65,1,b,1
2016000363101,51636,01320,1,1,11,1,76,34788.8866,0,1,11,76,b,b,1
2016000363101,51636,01320,1,2,13,1,65,20688.0657,0,2,13,65,b,b,1
2016000363141,51637,01103,1,1,19,1,34,13380.341,1,1,19,34,1,b,1
2016000363141,51637,01103,1,2,21,1,1,0,0,2,21,1,b,b,1
2016000363141,51637,01103,1,3,21,1,4,0,0,3,21,4,b,b,1
2016000363141,51637,01103,1,4,28,1,25,19350.0316,0,4,28,25,1,b,1
2016000363174,51638,01105,1,1,14,1,60,61755.42,1,1,14,60,1,b,1
2016000363174,51638,01105,1,2,13,1,59,15850.5578,0,2,13,59,1,b,1
2016000363174,51638,01105,1,3,17,1,26,28819.196,1,3,17,26,1,b,1
2016000363181,51639,00100,1,1,3,1,70,6587.2448,0,1,3,70,b,b,1
2016000363181,51639,00100,1,2,2,1,60,6175.542,0,2,2,60,1,b,1
2016000363181,51639,00100,1,3,3,1,27,0,0,3,3,27,b,b,1
2016000363352,51640,01317,1,1,20,6,36,30877.71,1,1,20,36,6,2,6
2016000363352,51640,01317,1,2,48,6,38,30877.71,1,2,48,38,6,3,6
2016000363352,51640,01317,1,3,16,6,6,0,0,3,16,6,b,2,6
2016000363352,51640,01317,1,4,15,6,0,0,0,4,15,0,b,b,6
2016000363352,51640,01317,1,5,30,6,63,0,0,5,30,63,b,4,6
2016000363402,51641,01317,1,1,30,1,57,123510.84,1,1,30,57,6,1,1
2016000363402,51641,01317,1,2,41,1,61,19555.883,1,2,41,61,6,1,1
2016000363402,51641,01317,1,3,33,1,31,8234.056,1,3,33,31,1,1,1
2016000363402,51641,01317,1,4,63,1,27,5146.285,1,4,63,27,1,1,1
2016000363402,51641,01317,1,5,30,1,8,0,0,5,30,8,b,1,1
2016000363402,51641,01317,1,6,45,1,1,0,0,6,45,1,b,b,1
2016000363402,51641,01317,1,7,33,1,37,29848.453,1,7,33,37,1,3,1
2016000363402,51641,01317,1,8,104,1,41,16468.112,1,8,104,41,1,3,1
2016000363402,51641,01317,1,9,31,1,12,0,0,9,31,12,b,1,1
2016000363402,51641,01317,1,10,48,1,10,0,0,10,48,10,b,1,1
2016000363402,51641,01317,1,11,48,1,9,0,0,11,48,9,b,1,1
2016000363416,51642,00703,1,1,11,1,58,11115.9756,0,1,11,58,b,b,1
2016000363438,51643,00200,1,1,21,9,28,23672.911,1,1,21,28,1,1,9
2016000363438,51643,00200,1,2,5,9,28,16468.112,1,2,5,28,1,2,9
2016000363438,51643,00200,1,3,21,8,35,22643.654,1,3,21,35,1,4,8
2016000363438,51643,00200,1,4,16,8,33,18526.626,1,4,16,33,1,3,8
2016000363438,51643,00200,1,5,17,8,33,23672.911,1,5,17,33,1,4,8
2016000363438,51643,00200,1,6,4,8,29,22643.654,1,6,4,29,1,4,8
2016000363537,51644,00300,1,1,7,1,60,33347.9268,0,1,7,60,b,b,1
2016000363619,51645,00704,1,1,11,1,64,100867.186,1,1,11,64,6,b,1
2016000363619,51645,00704,1,2,11,1,59,23672.911,0,2,11,59,4,b,1
2016000363619,51645,00704,1,3,15,1,22,411.7028,0,3,15,22,6,b,1
2016000363632,51646,00703,1,1,22,1,63,63813.934,1,1,22,63,1,b,1
2016000363632,51646,00703,1,2,21,1,59,84399.074,0,2,21,59,2,b,1
2016000363654,51647,01105,1,1,19,1,94,48375.079,0,1,19,94,b,b,1
2016000363654,51647,01105,1,2,31,1,64,7513.5761,0,2,31,64,6,b,1
2016000363654,51647,01105,1,3,22,1,1,0,0,3,22,1,b,b,1
2016000363699,51648,00800,1,1,40,1,74,41479.0571,0,1,40,74,b,b,1
2016000363721,51649,00200,1,1,3,1,27,40141.023,1,1,3,27,1,b,1
2016000363721,51649,00200,1,2,5,1,25,53521.364,1,2,5,25,2,b,1
2016000363723,51650,01000,1,1,40,1,45,9160.3873,0,1,40,45,b,b,1
2016000363723,51650,01000,1,2,42,1,42,4837.5079,0,2,42,42,1,b,1
2016000363769,51651,00200,1,1,13,1,80,42302.4627,0,1,13,80,b,b,1
2016000363769,51651,00200,1,2,19,1,77,26863.6077,0,2,19,77,3,b,1
2016000364050,51652,01314,1,1,42,1,39,82340.56,1,1,42,39,2,b,1
2016000364099,51653,00600,1,1,11,1,35,49816.0388,1,1,11,35,4,b,1
2016000364099,51653,00600,1,2,9,1,33,31906.967,1,2,9,33,1,b,1
2016000364114,51654,00200,1,1,6,1,37,417878.342,1,1,6,37,7,b,1
2016000364114,51654,00200,1,2,6,1,37,94691.644,1,2,6,37,2,b,1
2016000364114,51654,00200,1,3,7,1,18,0,0,3,7,18,b,b,1
2016000364114,51654,00200,1,4,5,1,16,0,0,4,5,16,b,b,1
2016000364114,51654,00200,1,5,5,1,14,0,0,5,5,14,b,b,1
2016000364271,51655,01316,1,1,11,1,81,15747.6321,0,1,11,81,1,b,1
2016000364271,51655,01316,1,2,18,1,47,82350.85257,1,2,18,47,1,b,1
2016000364271,51655,01316,1,3,14,1,18,11115.9756,1,3,14,18,1,b,1
2016000364490,51656,01200,1,1,9,1,54,8851.6102,1,1,9,54,1,b,1
2016000364490,51656,01200,1,2,11,1,55,34583.0352,1,2,11,55,7,b,1
2016000364490,51656,01200,1,3,9,1,14,0,0,3,9,14,b,b,1
2016000364521,51657,00100,1,1,4,1,66,29848.453,1,1,4,66,6,b,1
2016000364521,51657,00100,1,2,4,1,23,26760.682,1,2,4,23,1,b,1
2016000364570,51658,00200,1,1,2,1,63,39935.1716,0,1,2,63,b,b,1
2016000364570,51658,00200,1,2,1,1,66,19555.883,0,2,1,66,1,b,1
2016000364581,51659,01324,1,1,21,1,72,10498.4214,0,1,21,72,b,b,1
2016000364581,51659,01324,1,2,32,1,39,101381.8145,1,2,32,39,1,b,1
2016000364581,51659,01324,1,3,32,1,29,17929.65694,1,3,32,29,1,b,1
2016000364590,51660,01305,1,1,11,1,89,30466.0072,0,1,11,89,b,b,1
2016000364660,51661,01320,1,1,22,1,68,70092.4017,0,1,22,68,1,b,1
2016000364660,51661,01320,1,2,23,1,65,16313.72345,0,2,23,65,b,b,1
2016000364706,51662,01321,1,1,7,1,55,0,0,1,7,55,b,b,1
2016000364706,51662,01321,1,2,9,1,54,209968.428,1,2,9,54,1,b,1
2016000364732,51663,01302,1,1,23,1,70,10086.7186,0,1,23,70,b,b,1
2016000364770,51664,01319,1,1,8,1,53,0,0,1,8,53,1,b,1
2016000364770,51664,01319,1,2,8,1,55,123510.84,1,2,8,55,1,b,1
2016000365242,51665,01324,1,1,26,9,46,73488.9498,1,1,26,46,3,b,9
2016000365242,51665,01324,1,2,25,1,45,93456.5356,1,2,25,45,5,b,1
2016000365251,51666,00705,1,1,10,1,65,74106.504,1,1,10,65,1,b,1
2016000365251,51666,00705,1,2,12,1,71,16776.8891,0,2,12,71,b,b,1
2016000365251,51666,00705,1,3,12,1,48,0,0,3,12,48,b,b,1
2016000365251,51666,00705,1,4,15,1,40,669.01705,0,4,15,40,b,b,1
2016000365303,51667,01323,1,1,20,1,45,53109.6612,1,1,20,45,1,b,1
2016000365303,51667,01323,1,2,26,1,75,19761.7344,0,2,26,75,1,b,1
2016000365443,51668,01104,1,1,26,1,31,12351.084,1,1,26,31,1,b,1
2016000365443,51668,01104,1,2,27,1,5,0,0,2,27,5,b,b,1
2016000365443,51668,01104,1,3,30,1,29,19555.883,1,3,30,29,1,b,1
2016000365451,51669,00704,1,1,14,1,77,26143.1278,0,1,14,77,b,b,1
2016000365507,51670,01303,1,1,15,1,64,59902.7574,1,1,15,64,1,b,1
2016000365507,51670,01303,1,2,13,1,65,7101.8733,1,2,13,65,1,b,1
2016000365538,51671,00400,1,1,67,1,81,41479.0571,0,1,67,81,b,b,1
2016000365632,51672,00800,1,1,18,1,83,46007.7879,0,1,18,83,b,b,1
2016000365632,51672,00800,1,2,12,1,80,0,0,2,12,80,b,b,1
2016000365673,51673,01316,1,1,12,1,65,10292.57,0,1,12,65,b,b,1
2016000365964,51674,00704,1,1,17,1,70,216143.97,0,1,17,70,1,b,1
2016000365964,51674,00704,1,2,16,1,65,40141.023,0,2,16,65,1,b,1
2016000366105,51675,00500,1,1,52,9,62,47345.822,1,1,52,62,1,b,9
2016000366149,51676,01314,1,1,14,1,62,61755.42,1,1,14,62,2,b,1
2016000366198,51677,01305,1,1,17,1,42,417878.342,0,1,17,42,1,b,1
2016000366198,51677,01305,1,2,17,1,40,0,0,2,17,40,b,b,1
2016000366198,51677,01305,1,3,16,1,10,0,0,3,16,10,b,b,1
2016000366198,51677,01305,1,4,16,1,8,0,0,4,16,8,b,b,1
2016000366234,51678,01105,1,1,2,1,82,14821.3008,0,1,2,82,b,b,1
2016000366273,51679,01316,1,1,24,1,71,67416.3335,0,1,24,71,b,b,1
2016000366273,51679,01316,1,2,30,1,53,8748.6845,1,2,30,53,3,b,1
2016000366273,51679,01316,1,3,21,1,23,10498.4214,1,3,21,23,1,b,1
2016000366281,51680,00703,1,1,11,1,68,75238.6867,0,1,11,68,1,b,1
2016000366281,51680,00703,1,2,10,1,68,79767.4175,0,2,10,68,1,b,1
2016000366281,51680,00703,1,3,22,6,29,36435.6978,1,3,22,29,2,b,6
2016000366289,51681,01314,1,1,16,1,62,103440.3285,0,1,16,62,5,b,1
2016000366400,51682,01303,1,1,26,1,26,9263.313,0,1,26,26,3,b,1
2016000366400,51682,01303,1,2,27,1,30,52492.107,1,2,27,30,3,b,1
2016000366489,51683,01317,1,1,14,1,55,59799.8317,1,1,14,55,1,b,1
2016000366489,51683,01317,1,2,19,1,49,2264.3654,0,2,19,49,b,b,1
2016000366514,51684,00703,1,1,10,1,62,22849.5054,0,1,10,62,b,b,1
2016000366514,51684,00703,1,2,9,3,51,26760.682,1,2,9,51,1,b,3
2016000366632,51685,01105,1,1,22,1,36,50433.593,1,1,22,36,1,b,1
2016000366632,51685,01105,1,2,30,1,27,0,0,2,30,27,1,b,1
2016000366632,51685,01105,1,3,23,1,7,0,0,3,23,7,b,b,1
2016000366632,51685,01105,1,4,21,1,2,0,0,4,21,2,b,b,1
2016000366632,51685,01105,1,5,20,1,2,0,0,5,20,2,b,b,1
2016000366632,51685,01105,1,6,20,1,4,0,0,6,20,4,b,b,1
2016000367042,51686,01200,1,1,1,5,79,47191.43345,0,1,1,79,b,b,5
2016000367082,51687,01105,1,1,18,1,54,31392.3385,1,1,18,54,4,b,1
2016000367082,51687,01105,1,2,16,1,63,32936.224,1,2,16,63,7,b,1
2016000367215,51688,01314,1,1,11,1,24,40141.023,1,1,11,24,1,b,1
2016000367265,51689,01322,1,1,31,1,50,16468.112,1,1,31,50,1,b,1
2016000367265,51689,01322,1,2,37,1,53,19555.883,1,2,37,53,1,b,1
2016000367276,51690,01316,1,1,12,9,52,80292.33857,1,1,12,52,4,b,9
2016000367276,51690,01316,1,2,12,2,48,20585.14,1,2,12,48,1,b,2
2016000367326,51691,01103,1,1,14,1,52,25937.2764,0,1,14,52,b,b,1
2016000367326,51691,01103,1,2,10,1,47,20585.14,1,2,10,47,1,b,1
2016000367373,51692,01321,1,1,12,1,34,36023.995,1,1,12,34,1,b,1
2016000367373,51692,01321,1,2,11,1,9,0,0,2,11,9,b,b,1
2016000367373,51692,01321,1,3,11,1,7,0,0,3,11,7,b,b,1
2016000367474,51693,00703,1,1,23,1,33,19236.81333,1,1,23,33,1,b,1
2016000367506,51694,00705,1,1,7,1,84,61343.7172,0,1,7,84,8,b,1
2016000367506,51694,00705,1,2,7,1,84,22231.9512,0,2,7,84,b,b,1
2016000367524,51695,01319,1,1,24,1,33,123562.30285,1,1,24,33,1,b,1
2016000367524,51695,01319,1,2,27,1,31,20585.14,0,2,27,31,1,b,1
2016000367524,51695,01319,1,3,26,1,0,0,0,3,26,0,b,b,1
2016000367527,51696,00400,1,1,23,1,66,39111.766,1,1,23,66,2,b,1
2016000367527,51696,00400,1,2,25,1,65,12351.084,0,2,25,65,2,b,1
2016000367527,51696,00400,1,3,25,1,39,7204.799,1,3,25,39,1,b,1
2016000367527,51696,00400,1,4,22,1,8,0,0,4,22,8,b,b,1
2016000367527,51696,00400,1,5,35,8,2,0,0,5,35,2,b,b,8
2016000367702,51697,01316,1,1,83,1,50,22231.9512,1,1,83,50,7,b,1
2016000367702,51697,01316,1,2,69,1,18,1543.8855,1,2,69,18,1,b,1
2016000367702,51697,01316,1,3,74,1,24,10292.57,1,3,74,24,1,b,1
2016000367702,51697,01316,1,4,74,1,22,11115.9756,0,4,74,22,b,b,1
2016000367702,51697,01316,1,5,104,1,47,65872.448,1,5,104,47,1,b,1
2016000367853,51698,00500,1,1,9,1,49,77194.275,1,1,9,49,2,b,1
2016000367853,51698,00500,1,2,14,1,11,0,0,2,14,11,b,b,1
2016000367879,51699,01320,1,1,13,1,29,47345.822,1,1,13,29,1,b,1
2016000367879,51699,01320,1,2,13,1,31,128657.125,1,2,13,31,1,b,1
2016000368214,51700,01317,1,1,21,1,67,64843.191,0,1,21,67,1,b,1
2016000368214,51700,01317,1,2,23,1,68,226539.4657,0,2,23,68,b,b,1
2016000368310,51701,00500,1,1,10,1,54,19864.6601,1,1,10,54,7,b,1
2016000368310,51701,00500,1,2,17,1,49,9777.9415,1,2,17,49,1,b,1
2016000368359,51702,01324,1,1,57,2,47,61755.42,1,1,57,47,1,b,2
2016000368663,51703,01323,1,1,24,1,63,51462.85,0,1,24,63,1,b,1
2016000368663,51703,01323,1,2,23,1,61,2573.1425,0,2,23,61,3,b,1
2016000368663,51703,01323,1,3,23,1,26,9160.3873,0,3,23,26,1,b,1
2016000368663,51703,01323,1,4,22,1,2,0,0,4,22,2,b,b,1
2016000369211,51704,01104,1,1,21,8,19,30877.71,1,1,21,19,2,1,8
2016000369211,51704,01104,1,2,21,8,19,20585.14,1,2,21,19,1,1,8
2016000369458,51705,01301,1,1,13,1,49,109718.7962,1,1,13,49,1,b,1
2016000369458,51705,01301,1,2,14,1,49,116306.041,1,2,14,49,1,b,1
2016000369458,51705,01301,1,3,12,6,10,0,0,3,12,10,b,b,6
2016000369483,51706,00500,1,1,20,1,74,33142.0754,0,1,20,74,b,b,1
2016000369483,51706,00500,1,2,21,1,71,19350.0316,0,2,21,71,b,b,1
2016000369527,51707,00705,1,1,24,1,62,41993.6856,0,1,24,62,b,b,1
2016000369527,51707,00705,1,2,31,1,38,10292.57,0,2,31,38,2,b,1
2016000369646,51708,01000,1,1,21,1,94,17394.4433,0,1,21,94,b,b,1
2016000369647,51709,00600,1,1,11,1,60,0,0,1,11,60,b,b,1
2016000369647,51709,00600,1,2,12,1,58,30671.8586,0,2,12,58,4,b,1
2016000369647,51709,00600,1,3,14,1,37,2470.2168,0,3,14,37,1,b,1
2016000369670,51710,01103,1,1,30,1,33,34377.1838,1,1,30,33,1,b,1
2016000369713,51711,00600,1,1,37,1,43,16262.2606,1,1,37,43,3,b,1
2016000369713,51711,00600,1,2,34,1,55,30466.0072,1,2,34,55,2,b,1
2016000369713,51711,00600,1,3,31,1,17,0,0,3,31,17,b,b,1
2016000369719,51712,01318,1,1,14,1,64,10292.57,0,1,14,64,b,b,1
2016000369719,51712,01318,1,2,14,1,64,24702.168,0,2,14,64,1,b,1
2016000369839,51713,01302,1,1,34,6,32,36023.995,1,1,34,32,1,b,6
2016000369839,51713,01302,1,2,30,6,28,78223.532,1,2,30,28,5,b,6
2016000369839,51713,01302,1,3,47,6,68,40758.5772,0,3,47,68,b,1,6
2016000369839,51713,01302,1,4,47,6,66,0,0,4,47,66,b,3,6
2016000369942,51714,00300,1,1,19,1,62,12351.084,0,1,19,62,b,b,1
2016000369942,51714,00300,1,2,10,6,70,12351.084,0,2,10,70,b,b,6
2016000369994,51715,01103,1,1,20,1,71,22129.0255,0,1,20,71,b,b,1
2016000369994,51715,01103,1,2,19,1,11,0,0,2,19,11,b,b,1
2016000370007,51716,01319,1,1,23,1,69,25834.3507,0,1,23,69,2,b,1
2016000370273,51717,00500,1,1,9,1,53,2058.514,0,1,9,53,1,b,1
2016000370347,51718,01302,1,1,24,1,38,25731.425,1,1,24,38,1,b,1
2016000370347,51718,01302,1,2,27,1,44,102925.7,1,2,27,44,1,b,1
2016000370347,51718,01302,1,3,20,1,12,0,0,3,20,12,b,b,1
2016000370347,51718,01302,1,4,24,1,10,0,0,4,24,10,b,b,1
2016000370347,51718,01302,1,5,25,1,10,0,0,5,25,10,b,b,1
2016000370609,51719,01322,1,1,25,1,38,129171.7535,1,1,25,38,1,b,1
2016000370609,51719,01322,1,2,24,1,38,11115.9756,0,2,24,38,b,b,1
2016000370609,51719,01322,1,3,24,1,7,0,0,3,24,7,b,b,1
2016000370609,51719,01322,1,4,31,1,3,0,0,4,31,3,b,b,1
2016000370651,51720,01314,1,1,16,1,62,123510.84,1,1,16,62,2,b,1
2016000370660,51721,00600,1,1,12,1,70,233332.5619,0,1,12,70,b,1,1
2016000370739,51722,01320,1,1,12,9,53,195558.83,1,1,12,53,1,b,9
2016000370739,51722,01320,1,2,12,1,52,128657.125,1,2,12,52,1,b,1
2016000370739,51722,01320,1,3,9,9,24,53521.364,1,3,9,24,3,b,9
2016000370739,51722,01320,1,4,10,9,22,33965.481,1,4,10,22,1,b,9
2016000370979,51723,01324,1,1,30,6,63,15438.855,1,1,30,63,3,b,6
2016000370979,51723,01324,1,2,22,1,52,2058.514,1,2,22,52,6,b,1
2016000370979,51723,01324,1,3,20,9,10,0,0,3,20,10,b,1,9
2016000371114,51724,01314,1,1,13,1,30,81383.35099,1,1,13,30,1,1,1
2016000371114,51724,01314,1,2,17,9,30,59696.906,1,2,17,30,1,b,9
2016000371202,51725,01305,1,1,25,1,41,417878.342,1,1,25,41,7,b,1
2016000371480,51726,00600,1,1,8,6,37,128657.125,1,1,8,37,1,1,6
2016000371480,51726,00600,1,2,10,6,32,205.8514,1,2,10,32,2,1,6
2016000371480,51726,00600,1,3,14,6,3,0,0,3,14,3,b,b,6
2016000371480,51726,00600,1,4,14,6,0,0,0,4,14,0,b,b,6
2016000371498,51727,01105,1,1,14,1,59,57638.392,1,1,14,59,1,b,1
2016000371672,51728,01314,1,1,21,1,30,41170.28,0,1,21,30,b,2,1
2016000371672,51728,01314,1,2,24,1,29,12351.084,0,2,24,29,b,2,1
2016000371672,51728,01314,1,3,25,1,2,0,0,3,25,2,b,b,1
2016000371731,51729,00200,1,1,37,8,29,42199.537,0,1,37,29,2,1,8
2016000371731,51729,00200,1,2,28,1,33,28819.196,1,2,28,33,2,b,1
2016000371731,51729,00200,1,3,35,9,7,0,0,3,35,7,b,b,9
2016000371781,51730,00901,1,1,11,1,47,28613.3446,1,1,11,47,7,b,1
2016000371781,51730,00901,1,2,13,1,55,16159.3349,1,2,13,55,7,b,1
2016000371862,51731,01303,1,1,22,9,34,14409.598,1,1,22,34,1,b,9
2016000371862,51731,01303,1,2,23,9,9,0,0,2,23,9,b,b,9
2016000371885,51732,01105,1,1,8,9,79,2182.02484,0,1,8,79,b,b,9
2016000371890,51733,01303,1,1,25,1,62,39111.766,1,1,25,62,7,b,1
2016000371890,51733,01303,1,2,24,1,65,56609.135,1,2,24,65,7,b,1
2016000371961,51734,01319,1,1,20,1,74,67107.5564,0,1,20,74,1,b,1
2016000371961,51734,01319,1,2,19,1,71,22643.654,0,2,19,71,1,b,1
2016000372056,51735,01322,1,1,18,1,66,137920.438,0,1,18,66,b,b,1
2016000372056,51735,01322,1,2,25,1,61,19555.883,0,2,25,61,b,b,1
2016000372085,51736,00100,1,1,7,1,71,26493.07518,0,1,7,71,6,b,1
2016000372085,51736,00100,1,2,5,1,54,13586.1924,0,2,5,54,b,b,1
2016000372334,51737,01314,1,1,26,1,61,4322.8794,0,1,26,61,1,b,1
2016000372453,51738,00705,1,1,17,1,57,0,0,1,17,57,1,b,1
2016000372453,51738,00705,1,2,17,1,54,123510.84,1,2,17,54,2,b,1
2016000372500,51739,01301,1,1,14,1,66,69783.6246,0,1,14,66,1,b,1
2016000372551,51740,01305,1,1,14,1,58,118364.555,1,1,14,58,1,b,1
2016000372586,51741,01303,1,1,24,1,38,154491.4757,1,1,24,38,1,b,1
2016000372586,51741,01303,1,2,25,1,41,87486.845,1,2,25,41,1,b,1
2016000372586,51741,01303,1,3,24,1,11,0,0,3,24,11,b,b,1
2016000372592,51742,00704,1,1,25,1,37,0,0,1,25,37,b,b,1
2016000372592,51742,00704,1,2,25,1,41,55271.1009,0,2,25,41,b,b,1
2016000372597,51743,01305,1,1,16,1,46,29132.090128,1,1,16,46,1,b,1
2016000372597,51743,01305,1,2,16,1,44,32627.4469,1,2,16,44,1,1,1
2016000372755,51744,01321,1,1,11,1,59,4219.9537,1,1,11,59,3,b,1
2016000372755,51744,01321,1,2,12,1,62,103543.2542,1,2,12,62,1,b,1
2016000372800,51745,00500,1,1,10,1,29,66902.734257,1,1,10,29,3,b,1
2016000372800,51745,00500,1,2,14,1,28,5146.285,0,2,14,28,1,b,1
2016000372800,51745,00500,1,3,17,1,2,0,0,3,17,2,b,b,1
2016000372800,51745,00500,1,4,12,1,8,0,0,4,12,8,b,b,1
2016000372859,51746,00300,1,1,3,1,55,67930.962,1,1,3,55,1,b,1
2016000372859,51746,00300,1,2,4,1,56,48375.079,1,2,4,56,4,b,1
2016000373041,51747,00703,1,1,12,1,85,57247.27434,0,1,12,85,b,b,1
2016000373042,51748,01301,1,1,18,1,59,43228.794,1,1,18,59,1,b,1
2016000373042,51748,01301,1,2,16,1,58,44258.051,1,2,16,58,1,b,1
2016000373161,51749,01318,1,1,25,1,61,40141.023,1,1,25,61,7,b,1
2016000373161,51749,01318,1,2,23,1,63,75135.761,1,2,23,63,7,b,1
2016000373283,51750,01200,1,1,9,1,31,3705.3252,0,1,9,31,b,b,1
2016000373283,51750,01200,1,2,7,1,13,0,0,2,7,13,b,b,1
2016000373283,51750,01200,1,3,6,1,11,0,0,3,6,11,b,b,1
2016000373283,51750,01200,1,4,7,1,9,0,0,4,7,9,b,b,1
2016000373283,51750,01200,1,5,9,1,8,0,0,5,9,8,b,b,1
2016000373409,51751,01104,1,1,13,1,56,61755.42,0,1,13,56,3,b,1
2016000373492,51752,01316,1,1,26,1,35,43228.794,1,1,26,35,1,b,1
2016000373492,51752,01316,1,2,27,1,0,0,0,2,27,0,b,b,1
2016000373492,51752,01316,1,3,26,1,5,0,0,3,26,5,b,b,1
2016000373492,51752,01316,1,4,25,1,33,3087.771,0,4,25,33,1,b,1
2016000373508,51753,00500,1,1,21,1,65,3087.771,0,1,21,65,b,b,1
2016000373517,51754,00400,1,1,58,1,28,0,0,1,58,28,b,b,1
2016000373517,51754,00400,1,2,27,9,31,37053.252,0,2,27,31,1,b,9
2016000373517,51754,00400,1,3,42,9,6,0,0,3,42,6,b,b,9
2016000373517,51754,00400,1,4,41,9,4,0,0,4,41,4,b,b,9
2016000373595,51755,01318,1,1,27,1,30,30877.71,1,1,27,30,1,b,1
2016000373595,51755,01318,1,2,29,1,30,48375.079,1,2,29,30,1,b,1
2016000373683,51756,00800,1,1,15,1,59,81311.303,1,1,15,59,4,b,1
2016000373705,51757,01105,1,1,7,1,35,82340.56,1,1,7,35,1,b,1
2016000373817,51758,00100,1,1,6,1,58,41170.28,1,1,6,58,4,b,1
2016000373817,51758,00100,1,2,4,3,46,20585.14,1,2,4,46,1,b,3
2016000373902,51759,00600,1,1,10,1,37,25731.425,1,1,10,37,6,b,1
2016000373902,51759,00600,1,2,11,1,37,94691.644,1,2,11,37,2,b,1
2016000373902,51759,00600,1,3,9,1,16,0,0,3,9,16,9,b,1
2016000373902,51759,00600,1,4,9,1,9,0,0,4,9,9,b,b,1
2016000373902,51759,00600,1,5,9,1,6,0,0,5,9,6,b,b,1
2016000373917,51760,01321,1,1,11,1,69,210997.685,0,1,11,69,b,b,1
2016000373917,51760,01321,1,2,12,1,71,12351.084,0,2,12,71,b,b,1
2016000373957,51761,01320,1,1,13,1,67,81414.2287,0,1,13,67,8,b,1
2016000373980,51762,01314,1,1,22,1,43,113218.27,1,1,22,43,1,b,1
2016000373980,51762,01314,1,2,25,1,42,20585.14,1,2,25,42,1,b,1
2016000373980,51762,01314,1,3,29,1,4,0,0,3,29,4,b,b,1
2016000373980,51762,01314,1,4,29,1,1,0,0,4,29,1,b,b,1
2016000374022,51763,01318,1,1,19,9,55,303630.815,1,1,19,55,6,b,9
2016000374022,51763,01318,1,2,26,1,59,0,0,2,26,59,b,b,1
2016000374022,51763,01318,1,3,53,9,26,205.8514,1,3,53,26,2,b,9
2016000374283,51764,01301,1,1,14,1,23,61755.42,1,1,14,23,1,b,1
2016000374283,51764,01301,1,2,18,1,23,53521.364,1,2,18,23,1,b,1
2016000374433,51765,01305,1,1,25,1,39,10292.57,0,1,25,39,1,b,1
2016000374459,51766,00400,1,1,22,1,94,25937.2764,0,1,22,94,b,b,1
