RT,SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,CIT,COW,ENG,FER,GCL,GCM,GCR,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MIG,MIL,MLPA,MLPB,MLPC,MLPD,MLPE,MLPF,MLPG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,YOEP,ANC,ANC1P,ANC2P,DECADE,DRIVESP,ESP,ESR,HISP,JWAP,JWDP,LANP,MIGPUMA,MIGSP,MSP,NATIVITY,NOP,OC,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SFN,SFR,VPS,WAOB,FAGEP,FANCP,FCITP,FCOWP,FENGP,FESRP,FFERP,FGCLP,FGCMP,FGCRP,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80,indp02,naicsp02,occp02,socp00,occp10,socp10,indp07,naicsp07,wgtp,employed,soc,OCCP,famTag,dupcount,OSUTAG,n,hhnum
P,2009001368295,2,600,41,1015979,41,15,1,,,2,,,,0,,,,2,5,1,,,,,,,,,,,,,,,,,,0,0,2,0,2,5,4,0,2,0,0,0,,,,,2,22,50,,,8,,1,,,,,,6,1,7,1,,,0,29,136,,,1,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,34,15,43,14,43,37,54,80,47,63,45,35,60,41,11,61,72,15,16,47,40,14,40,14,43,48,46,59,32,59,49,45,73,48,11,68,64,11,14,45,37,16,39,14,43,38,47,57,43,61,49,35,58,47,13,68,52,13,10,41,40,15,40,15,37,42,48,67,44,66,50,33,71,50,15,73,60,14,12,,,,,,,,,21,0,0,999,1,2,0,2,3806
P,2009001368295,3,600,41,1015979,44,12,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,4,3,,2,,,,,,,,2,22,50,,,8,,1,,,,,,,1,7,1,,,,29,136,,,2,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,41,12,46,15,46,42,49,91,43,74,48,38,64,45,11,65,66,16,17,48,49,16,40,14,44,49,53,71,39,65,50,47,77,50,11,70,66,13,15,51,40,17,46,14,49,39,47,63,46,63,49,38,62,51,13,72,62,13,13,47,42,15,47,14,37,40,49,76,42,69,49,37,73,53,17,76,66,15,13,,,,,,,,,21,0,0,999,1,2,0,2,3806
P,2009001368295,4,600,41,1015979,46,4,1,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,2,,3,1,2,,2,,,,,,,,2,22,50,,,8,,1,,,,,,,1,7,1,,,,41,136,,,4,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,35,14,56,17,46,47,50,86,41,82,51,38,69,51,12,72,70,16,16,48,48,16,41,17,51,48,53,74,46,72,50,49,78,53,14,71,70,14,16,54,41,18,46,16,58,43,49,68,46,59,46,38,62,57,14,74,65,14,13,48,40,16,59,14,40,48,47,80,43,78,54,41,77,50,17,77,69,16,14,,,,,,,,,21,0,0,999,1,2,0,2,3806
P,2009001369094,1,600,41,1015979,17,60,1,6,,,2,,,0,15,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,9,40000,1,0,0,0,50,1,1,,4,999,999,,1,,1,1,97,55,,,,1,1,,0,,40000,40000,41,430,600,41,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,18,23,6,14,15,29,16,16,4,16,18,23,8,5,16,8,16,15,21,31,37,18,17,22,6,20,5,6,17,6,25,15,20,17,33,19,4,31,29,11,18,23,4,20,15,26,16,19,6,18,19,27,6,5,15,6,16,18,19,24,30,19,16,30,6,19,5,5,16,5,29,20,17,17,26,19,6,24,N.A.,N.A.////,0430,1191XX,N.A.,N.A.//,2170,3252,17,1,11,1,1,1,0,1,3807
P,2009001369094,2,600,41,1015979,17,60,1,2,,,2,,,0,10,1,1,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,10,0,2,0,0,22000,30,1,1,,1,32,999,,1,,1,1,96,55,,,,1,1,,0,4,22000,22000,41,430,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,16,22,6,14,14,29,17,17,5,16,17,25,6,6,17,8,16,16,22,32,36,19,17,21,5,19,4,6,16,6,26,17,18,15,32,18,5,28,29,11,16,22,4,21,15,27,16,19,6,18,20,27,6,6,15,5,15,19,17,24,29,18,16,28,5,19,6,7,16,5,27,18,17,18,25,17,6,23,N.A.,N.A.////,5700,436010,N.A.,N.A.//,8190,622,17,1,43,4,1,1,0,1,3807
P,2009001370266,1,600,41,1015979,8,41,3,1,,,2,,,0,20,1,1,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,2,5,2,2,3,0,0,0,0,1,,13,0,1,0,0,80000,40,1,1,1969,1,924,999,3,1,,1,1,94,51,,,,1,1,,0,,80000,80000,215,451,600,41,1,1,1,69,0,0,0,0,1,0,1,0,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,11,10,3,4,13,9,3,14,13,8,8,2,8,8,9,12,4,11,8,10,15,14,2,3,14,9,3,15,14,10,9,3,7,11,11,8,3,10,9,7,2,3,10,13,3,8,18,3,4,8,5,11,11,13,9,11,16,10,6,9,4,4,15,14,3,10,17,3,3,8,9,13,8,10,11,10,12,11,N.A.,N.A.////,1020,151030,N.A.,N.A.//,0770,23,9,1,15,1,1,1,0,1,3808
P,2009001370266,2,600,41,1015979,10,38,1,1,,2,2,,,0,,,11,2,1,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,13,0,2,0,0,18000,31,1,1,,1,924,999,,,,1,1,,,,,,1,1,,0,2,18000,18000,6,451,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,11,1,3,14,9,4,13,14,9,8,2,8,8,10,12,5,12,7,9,15,15,3,1,14,12,3,15,13,10,9,3,7,11,11,9,3,10,10,7,3,3,10,13,1,9,18,3,5,9,6,12,10,10,10,9,16,10,6,9,4,2,15,13,3,7,17,3,3,9,9,11,10,12,12,9,14,11,N.A.,N.A.////,3650,31909X,N.A.,N.A.//,7590,5614,9,1,31,2,1,1,0,1,3808
P,2009001370266,3,600,41,1015979,10,13,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,3,4,4,,1,,,,,,,,1,924,999,,,1,,1,,,,,,,1,1,1,,,,41,451,,,1,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,11,13,3,5,14,9,4,14,15,9,7,3,10,9,11,12,5,11,7,9,16,15,3,3,17,10,4,14,12,8,8,3,9,12,12,8,3,10,8,8,3,3,11,15,3,9,19,3,4,9,5,12,10,11,10,10,17,10,8,10,4,3,16,12,3,9,17,4,3,9,7,12,10,11,12,9,14,11,,,,,,,,,9,0,0,999,1,1,0,1,3808
P,2009001370266,4,600,41,1015979,10,11,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,3,4,3,,1,,,,,,,,1,924,999,,,1,,1,,,,,,,1,1,1,,,,41,451,,,4,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,13,2,3,15,10,4,16,14,10,9,4,8,10,10,13,4,12,8,9,16,15,3,3,17,10,4,14,13,10,9,3,8,11,13,8,3,10,11,7,2,3,11,14,3,10,18,2,3,10,8,12,10,13,9,10,17,10,8,10,3,4,16,14,2,9,17,3,3,10,7,12,10,9,11,10,14,11,,,,,,,,,9,0,0,999,1,1,0,1,3808
P,2009001371097,1,600,41,1015979,30,36,1,6,,2,2,,,0,,,11,2,3,1,5,,,,,,,,,,,,3,5,3,3,3,18000,0,0,0,2,6,11,12000,2,0,0,0,60,1,1,,1,22,999,,,,1,1,,,,,,4,1,,0,2,12000,30000,41,181,600,41,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,49,24,7,50,44,40,27,8,27,25,32,28,4,30,26,62,60,46,10,12,21,29,10,59,54,30,35,5,44,46,26,26,4,29,26,53,58,35,17,13,37,55,11,48,36,30,30,9,21,26,20,23,8,29,19,41,43,34,9,13,56,34,15,28,35,28,27,9,20,29,31,40,4,34,33,51,39,25,N.A.,N.A.////,4950,419091,N.A.,N.A.//,5690,45439,15,1,41,4,1,2,1,1,3809
P,2009001371097,2,600,41,1015979,35,18,1,2,,2,,,,0,5,1,1,2,5,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,5,7,0,2,0,0,1500,10,1,5,,1,22,999,,1,,1,1,185,112,,,,6,1,,0,4,1500,1500,41,181,600,41,3,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,59,29,12,53,50,47,30,9,34,27,37,33,6,41,34,74,68,48,12,16,26,32,12,65,52,37,39,5,60,57,31,33,8,35,32,60,76,42,19,17,45,64,12,58,37,38,39,13,26,33,26,27,10,35,22,45,48,39,10,14,67,39,21,37,44,34,36,11,25,32,34,52,5,40,44,59,45,32,N.A.,N.A.////,2540,259041,N.A.,N.A.//,7860,6111,15,1,25,2,1,2,0,1,3809
P,2009001371097,3,600,41,1015979,27,13,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,4,4,,2,,,,,,,,1,22,999,,,7,,1,,,,,,,1,7,1,,,,41,181,,,3,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,46,22,8,45,44,40,26,7,27,23,28,25,4,31,26,61,60,44,10,10,20,26,10,56,54,30,32,5,42,46,24,25,4,28,24,52,59,32,17,11,37,54,9,46,33,28,30,9,22,25,18,23,8,27,18,39,41,31,8,12,54,31,17,26,33,29,30,8,20,29,30,42,6,33,32,49,38,23,,,,,,,,,15,0,0,999,1,2,0,1,3809
P,2009001371097,1,600,41,1015979,30,36,1,6,,2,2,,,0,,,11,2,3,1,5,,,,,,,,,,,,3,5,3,3,3,18000,0,0,0,2,6,11,12000,2,0,0,0,60,1,1,,1,22,999,,,,1,1,,,,,,4,1,,0,2,12000,30000,41,181,600,41,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,49,24,7,50,44,40,27,8,27,25,32,28,4,30,26,62,60,46,10,12,21,29,10,59,54,30,35,5,44,46,26,26,4,29,26,53,58,35,17,13,37,55,11,48,36,30,30,9,21,26,20,23,8,29,19,41,43,34,9,13,56,34,15,28,35,28,27,9,20,29,31,40,4,34,33,51,39,25,N.A.,N.A.////,4950,419091,N.A.,N.A.//,5690,45439,15,1,41,4,1,2,0,2,3810
P,2009001371097,2,600,41,1015979,35,18,1,2,,2,,,,0,5,1,1,2,5,1,5,,,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,5,7,0,2,0,0,1500,10,1,5,,1,22,999,,1,,1,1,185,112,,,,6,1,,0,4,1500,1500,41,181,600,41,3,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,59,29,12,53,50,47,30,9,34,27,37,33,6,41,34,74,68,48,12,16,26,32,12,65,52,37,39,5,60,57,31,33,8,35,32,60,76,42,19,17,45,64,12,58,37,38,39,13,26,33,26,27,10,35,22,45,48,39,10,14,67,39,21,37,44,34,36,11,25,32,34,52,5,40,44,59,45,32,N.A.,N.A.////,2540,259041,N.A.,N.A.//,7860,6111,15,1,25,2,1,2,0,2,3810
P,2009001371097,3,600,41,1015979,27,13,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,2,4,4,,2,,,,,,,,1,22,999,,,7,,1,,,,,,,1,7,1,,,,41,181,,,3,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,46,22,8,45,44,40,26,7,27,23,28,25,4,31,26,61,60,44,10,10,20,26,10,56,54,30,32,5,42,46,24,25,4,28,24,52,59,32,17,11,37,54,9,46,33,28,30,9,22,25,18,23,8,27,18,39,41,31,8,12,54,31,17,26,33,29,30,8,20,29,30,42,6,33,32,49,38,23,,,,,,,,,15,0,0,999,1,2,0,2,3810
P,2009001376746,1,600,41,1015979,5,51,1,2,,,2,,,0,20,1,1,2,5,1,5,,,,,,,,,,,,3,5,3,3,3,9800,0,0,0,1,,12,0,2,0,0,21700,30,1,1,,2,32,142,,1,,1,1,88,45,,,,6,1,,0,2,21700,31500,41,213,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,3,6,6,6,11,1,1,4,11,5,10,8,3,7,2,5,8,8,10,10,7,9,4,6,6,2,3,2,2,8,7,4,4,2,2,3,9,4,9,5,7,4,2,12,10,3,3,5,2,7,11,3,2,10,2,2,6,6,5,5,2,2,10,3,11,4,0,10,7,9,14,10,2,7,3,2,11,10,N.A.,N.A.////,0530,131023,N.A.,N.A.//,8190,622,6,1,13,1,1,1,0,1,3811
P,2009001376746,2,600,41,1015979,9,16,1,,,2,,,,0,,,,2,5,1,,,,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,5,6,0,2,0,0,0,,3,,,2,32,553,,,7,6,1,,,,,,6,1,7,1,4,0,0,41,213,,,1,9,67,68,0,0,1,0,2,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,3,8,8,12,13,1,3,7,25,10,12,12,5,11,2,8,13,8,14,17,10,18,5,8,11,2,5,2,7,13,6,7,7,5,3,2,8,9,14,9,12,7,3,26,13,4,3,8,2,10,20,4,3,13,3,2,4,10,11,4,5,3,13,4,17,7,0,10,12,13,15,11,2,13,2,2,21,11,,,,,,,,,6,0,0,999,1,1,0,1,3811
P,2009001376746,3,600,41,1015979,9,55,1,6,,,2,,,0,30,1,1,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,3,5,3,3,3,0,0,8,0,1,,11,7300,2,0,0,0,17,1,3,,1,32,999,,1,,1,1,118,73,,,,4,1,,0,4,7300,7300,39,65,600,41,2,1,1,69,0,0,0,0,1,0,1,0,,,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,3,8,9,8,15,1,1,5,13,8,13,9,3,9,0,6,9,9,13,12,13,10,5,10,9,1,3,1,5,10,7,6,6,5,2,3,11,6,13,5,7,8,2,15,14,3,3,8,3,8,14,4,3,14,3,3,8,7,7,5,4,3,12,5,14,4,1,13,11,11,18,10,2,11,3,2,13,13,N.A.,N.A.////,4600,399011,N.A.,N.A.//,8470,6244,6,1,39,1,1,1,0,1,3811
P,2009001377000,1,600,41,1015979,10,30,1,1,1,1,2,,,0,,,,1,5,3,5,,,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,7,0,2,0,0,0,,2,,,2,32,50,,,,6,1,,,625,600,41,6,1,,0,1,0,0,6,0,,,2,1,1,69,0,0,0,0,1,0,1,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,8,3,16,7,6,24,8,9,14,8,9,8,8,3,1,3,3,12,3,10,3,14,3,9,7,3,11,4,3,13,8,8,2,14,12,15,20,9,26,10,6,7,15,9,5,15,10,7,12,8,4,6,13,3,3,3,3,10,2,13,9,15,5,4,6,3,9,8,3,10,8,11,2,18,17,15,12,8,N.A.,N.A.////,4020,352010,N.A.,N.A.//,8680,722Z,9,0,0,999,1,1,0,1,3812
P,2009001377000,2,600,41,1015979,11,0,1,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,2,210,32,,,8,,2,,,,,,,1,7,1,,,,41,0,,,4,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,14,3,19,13,9,28,12,15,22,10,13,14,11,4,3,6,4,17,3,14,5,19,6,13,9,3,15,10,8,17,8,10,3,22,19,24,28,14,34,14,9,7,25,14,7,23,16,17,21,10,8,11,17,3,3,5,3,15,5,16,10,21,8,8,9,4,11,13,3,11,11,18,1,25,25,24,17,10,,,,,,,,,9,0,0,999,1,1,0,1,3812
P,2009001377000,3,600,41,1015979,12,38,5,1,1,,2,,,0,30,1,1,1,3,3,5,,,,,,,,,,,,3,5,3,3,3,0,0,10,0,1,,8,0,1,0,0,29000,40,1,1,1993,1,290,999,6,1,,1,2,76,31,625,600,41,4,2,,0,,29000,29000,303,259,600,41,3,8,66,1,0,0,0,0,1,1,0,0,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,10,3,16,10,12,27,10,8,18,13,13,12,7,4,3,4,5,18,5,14,4,21,4,11,10,3,11,6,5,17,8,9,3,18,18,20,26,12,29,13,9,8,19,11,9,21,10,9,16,13,9,7,16,3,3,3,3,14,3,15,15,22,7,6,8,3,11,10,3,12,12,15,1,22,25,20,14,11,N.A.,N.A.////,7340,499042,N.A.,N.A.//,0170,111,9,1,49,5,1,1,0,1,3812
P,2009001377581,1,600,41,1015979,6,63,1,6,,,2,,,8600,,,,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,2,5,2,2,3,0,0,0,0,1,,11,0,1,0,6300,0,,2,,,1,195,999,,,,6,1,,,,,,1,1,,0,,0,14900,6,216,,,4,1,1,69,0,0,0,0,1,0,1,0,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,5,6,3,8,1,4,9,13,4,7,3,7,3,10,7,4,4,7,7,3,7,6,12,7,13,10,3,5,9,6,5,7,10,1,9,5,7,6,3,10,6,7,1,6,3,3,8,11,6,10,7,7,1,7,10,6,1,7,13,4,7,6,11,9,10,8,3,3,7,7,7,4,6,3,7,9,14,N.A.,N.A.////,0010,1110XX,N.A.,N.A.//,4290,4239Z,5,0,0,999,1,1,0,1,3813
P,2009001377581,2,600,41,1015979,8,56,4,1,1,,2,,,270,25,,10,1,1,1,5,,,,,,,,,,,,3,5,3,2,2,0,0,1,0,1,,5,0,2,0,0,16000,34,1,3,2000,1,770,999,7,,,1,1,93,49,739,,,1,2,,0,4,16000,16270,236,216,600,41,3,6,50,8,0,1,0,0,1,0,0,0,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,13,9,10,4,17,3,5,9,22,7,10,4,11,5,15,7,7,4,11,13,3,13,6,15,12,13,12,3,7,12,9,7,8,16,2,12,8,10,7,6,12,15,8,4,11,6,4,10,14,10,12,10,9,4,14,16,6,4,7,17,4,11,7,16,17,13,15,3,7,10,8,7,6,7,3,9,10,14,N.A.,N.A.////,4720,412010,N.A.,N.A.//,4970,4451,5,1,41,4,1,1,0,1,3813
P,2009001378605,1,600,41,1015979,15,31,1,3,,,2,,,0,10,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,1,,9,0,1,0,0,55000,40,1,1,,1,22,999,,1,,1,1,90,49,,,,1,1,,0,,55000,55000,41,316,600,41,4,1,1,69,0,0,0,0,1,0,1,0,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,15,14,14,5,5,16,6,25,6,25,13,27,24,16,18,14,18,16,6,15,25,5,6,17,16,25,19,16,22,18,25,17,16,5,6,33,21,4,15,26,17,18,17,6,4,14,5,35,5,31,16,31,27,11,15,15,14,14,5,14,30,4,4,15,15,32,15,15,21,17,29,17,18,5,5,28,22,5,N.A.,N.A.////,3850,333050,N.A.,N.A.//,9470,92MP,16,1,33,8,1,1,0,1,3814
P,2009001378605,2,600,41,1015979,17,32,1,2,,2,2,,,0,25,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,3,5,3,3,3,1400,0,1,0,1,,10,0,2,0,0,12600,40,1,3,,1,210,999,,1,,1,2,186,110,,,,1,1,,0,1,12600,14000,6,316,600,41,2,1,1,69,0,0,0,0,1,0,1,0,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,16,15,19,7,6,15,6,39,8,38,14,33,29,15,19,16,24,20,5,19,38,7,7,12,15,35,21,20,25,29,22,18,25,7,6,37,23,8,21,31,19,30,17,7,5,18,7,35,4,32,15,34,24,10,26,14,14,23,5,15,33,10,5,25,20,33,18,16,22,14,34,23,17,6,6,31,23,6,N.A.,N.A.////,4230,372012,N.A.,N.A.//,8190,622,16,1,37,3,1,1,0,1,3814
P,2009001378605,3,600,41,1015979,14,5,1,,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,,,,,2,,3,2,2,,1,,,,,,,,2,22,210,,,1,,2,,,,,,,1,1,1,,,,6,316,,,3,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,14,11,13,5,5,14,6,18,6,27,11,27,19,13,16,12,17,13,4,15,25,6,6,15,14,25,14,12,18,18,19,14,15,6,6,27,21,4,14,22,16,17,11,5,4,13,6,33,4,27,13,28,21,11,16,13,14,16,5,12,24,5,4,13,14,28,14,10,17,13,23,13,14,5,5,31,23,4,,,,,,,,,16,0,0,999,1,1,0,1,3814
P,2009001378605,4,600,41,1015979,20,4,1,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,2,,3,1,1,,2,,,,,,,,2,22,210,,,1,,2,,,,,,,1,1,1,,,,41,316,,,2,1,1,69,0,0,0,0,1,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,26,20,19,9,7,18,10,44,10,36,19,49,31,18,29,23,20,19,5,19,33,8,9,22,17,33,24,29,36,23,26,23,20,7,7,46,29,7,17,29,22,23,24,9,5,21,8,67,7,41,19,51,37,14,23,26,21,20,7,19,37,7,7,22,19,40,21,20,27,20,33,26,23,6,6,46,29,8,,,,,,,,,16,0,0,999,1,1,0,1,3814
